,hotel,review
9766,173,"Our stay at the Bower was wonderful!! Very cozy and peaceful, lots of character (Tami’s attention to detail shows) and overall, a cute little spot for a weekend getaway. The sharp knives were a pleasant surprise while we cooked dinner!! Definitely coming back. Thanks, Tami."
9767,173,Tami’s place is super eccentric! The shower is amazing and so is the life sized chess board that’s outside. At night you can hear all the insects and it’s extremely relaxing. Thank you for having us!
9768,173,"I had a wonderful stay at the Bower! It was rustic, idyllic, and eccentric. If you need inspiration or just want to stay in a place that goes back in time a little, this is the place for you! I loved the fire burning stove and roaming the property. It was definitely the most unique Air BNB I've ever stayed in."
9769,173,Thank you Lindsay! And thank you for your suggestions...I'm on it!
9770,173,The Bower was a wonderful place to relax and unwind. It was quiet and I felt warm and cozy during my stay. I will certainly book this property again in the future
9771,173,"If you’re looking for cozy getaway near the Triangle, you’d be hard-pressed to find a better spot than The Bower. Tucked back on wooded acres just outside of Pittsboro, we felt like we were in our own little magical retreat.

The kitchen is well-stocked with dishes, utensils, a gas oven and a small fridge (even tea, coffee beans and some staple spices).

The wood stove was an absolute must for a weekend spent there during a winter storm. The bedroom upstairs stays cooler than the rest of the house, but there are plenty of comfy blankets and if you build a fire in the wood stove the heat carries well.

We’ll definitely be back to further explore the trails and enjoy the sauna on the property (when there’s less wintry mix falling!)"
9772,173,"This house is unique. If you are just looking for a unique stay in peaceful surroundings with it’s own woodland trails this is the place. It also has such a peaceful feel to it that I left completely refreshed after the stress of the holidays and Covid.
My interactions with Tami were warm and helpful. I definitely recommend staying here if you want to embrace the woods."
9773,173,"Our stay at the Bower? Amazing. The space was quirky and unique, uber cozy, with lots of artistic touches. It’s clear a lot of thought and love has gone into this home, and that vibe carries into Tami and Lyle’s other ventures (The Plant is a must-visit!!!). Some bits are a little rough around the edges (stairs are steep, bed is small for two tall wrigglers, land is easy to get lost in), which was all pretty well-advertised and EXACTLY what we were looking for. A tiny slice of paradise for anyone needing a reflective, cozy spot!"
9774,173,"I rang in the New Year at The Bower and it was lovely! I enjoyed hiking on the property, watching birds, listening to records, and doing yoga on the little balcony. It was a great place for a relaxing and restorative weekend, and Tami was an kind and responsive host."
9775,173,"A cozy, artsy, beautiful and quiet cabin! Perfect week away! Tami was responsive and helpful. The space was very clean!"
9776,173,Very Thankful for the fantastic holiday stay at The Bower @ The Bend in the Burrow :) I’m very much looking forward to my next visit!! This place is very unique & special. I’ve only dreamed of something like this until now!! I’ve already recommended this place to several directly.
9777,173,"Hahaha, Scott! That's a lot of ""b's""! We look forward to your return!"
9778,173,Everything is exactly as pictured; the stay is wonderful and Tami was super friendly and helpful.
9779,173,"The stay was absolutely amazing, and just what I needed for a weekend getaway"
9780,173,"Tami’s place was a wonderful getaway from everything. I booked this as a surprise trip for my girlfriend’s birthday, and it was the perfect mix of cottagecore design and modern appeal to make us feel in a world away from everything. We loved learning the history of the burrow and all of the wonderful touches Tami had included.

We used the cast iron furnace to heat the burrow and it was splendid.
I would recommend spending $5 on fire starters from Lowe’s to speed up the process, it helped us get the fire going in five minutes compared to 20 minutes traditionally.

The only small downside were the 15 or so spiders (one baby wolf spider and 14 or so orb weavers) we had to remove from the bathroom. The bathroom has a door which leads outside, where we believe they were entering from. If you fear spiders, be sure to bring bug killer!

Besides that, this was quite the treat! Many thanks again to Tami for ensuring we enjoyed our stay :-)"
9781,173,Rustic and peaceful. A very calm and pleasant experience.
9782,173,"tami, thank you so much for such a wonderful place to stay! we enjoyed every little detail of the quirky and eccentric place from the unique tiles throughout the floor, the fun bathroom and the artwork that was all around! we would highly recommend to anyone!"
9783,173,"Reeves, thank you so much for the kind words. Yes, we love quirky and eccentric!"
9784,173,"Thank you so much for the experience! The house was very clean when I arrived and the bed was so comfy! I enjoyed every bit of the quietness but enjoyed being close to downtown Pittsboro too.

I appreciated the free coffee, music and books. This was my first time staying somewhere by myself near the woods so I was a little nervous but knowing that Tami stayed just down the road brought tons of comfort"
9785,173,So glad you came. We are a safe haven for sure. Come back anytime!!
9786,173,"Rustic cabin just minutes from town but feels like a world away. This was perfect for my mix of work/leisure for a week. WiFi is strong but there is little to no cell signal and no tv in the home, which is perfect for me. The bedroom is small and very dark at night. I enjoyed opening one of the windows and listening to the leaves on a windier night."
9787,173,The Bower was a perfect place to unwind and relax during a hectic weekend. Tami helped me with a birthday surprise that made everything perfect. I wish we could've stayed longer.
9788,173,So glad it went well! Come see us again! tami
9789,173,"The Bower is the perfect retreat away from the world. The location is peaceful and bucolic, but close to plenty of restaurants and things to do in town. Great place to relax and recharge."
9790,173,"Exactly as described! Wanted a quiet weekend away for our anniversary, and we found it here. The record player, deer, and a groundhog kept us company. Only about 15 minutes away from neat little shops in Pittsboro. Lots to explore on the property and so many stars!

One minor thing of note--this is probably the SOFTEST bed I've ever slept on. Soft beds usually give me a backache, but this one didn't, so it must be a great quality!"
9791,173,Definitely worth a visit!
9792,173,What a great place to relax and unwind! The Bower is a wonderful place full of little unexpected joys! It was the perfect retreat for our honeymoon! We plan to go back to enjoy this little piece of heaven!
9793,173,We loved everything about this place! Convenient to get out and go somewhere but still feels secluded. The perfect place to regroup and relax.
9794,173,Thank you Laura! We'll be ready for you!
9795,173,"The Bower was a magical time for me and my lady. As a surprise trip, she was thoroughly pleased. The perfect bnb for us. Super snoochin place, excellent vibes, bliss in the woods at the most unique domicile I’ve ventured to. Can’t wait to go again. When you go, save time to visit The Plant! Breweries, mead, hemp stores, axe throwing, farm to table foods. Pittsboro was a lovely lil town, shoutout to Virlie’s bfast joint, the trip was a blast. Better than expected."
9796,173,"We loved our stay at The Bower! The location was beautiful and quiet, with lots of nature everywhere. We met a friendly dog and walked around the property— it was great! We loved the space, it was very cozy and the little porch above was nice :)"
9797,173,Thanks Rachel!!!
9798,173,beautiful place to stay. very unique. comfy full size bed. and the artwork is beautiful
9799,173,"Great place, lots of charm and beautiful location. Only stayed for a weekend but will definitely come back!"
9800,173,"Fun, extremely outdoorsy environment. Close to bars and grocery stores too."
9801,173,"All,that and more than the description. What a wonderful place! Not far from civilization but remote, perfectly comfortable with great wifi. This homemade house is a tranquil, funky and fun environment and Tami is accessible and very helpful. Planning on returning for a getaway and a swim at Jordan Lake"
9802,173,Thank you Nancy!!! We look forward to seeing you again and connecting!
9803,173,Unique house in the woods. A lot of insects inside the house but other than that we enjoyed our stay.
9804,173,"Very quiet, private, creatively-inspired getaway! Great place to recharge, read, write, create! The little town of Pittsboro is darling!"
9805,173,Loved your artwork!
9806,173,"Tami’s place is fun, artsy, quirky, and in touch with the outdoors. It was one of the most unique AirBnBs we have stayed in. We appreciated all the fun touches and warm hospitality. Tami was very communicative, responsive, and generous. We especially enjoyed hiking through the woods on their property and seeing all the flora and fauna. Tami’s Beverage District venture is not to be missed as well - it’s a short drive from the home. We shall remember our time here fondly!"
9807,173,Ya'll are the best!
9808,173,"Beautiful place in the woods. I worked remotely from here for 3 weeks and wish it had been more.

Trails into the woods from the back door. All kinds of nature around... deer, frogs, snakes, toads, owls, skinks, and more. The sauna was great. Same for the orchard with the fresh blueberries. Tami has created a beautiful, welcoming space here and you're sure to enjoy your stay."
9809,173,Thank you Garrett!
9810,173,"if you want to get away, enjoy some nature and take some deep breaths , you will live this place. it's a perfect mixture of nature and art."
9811,173,Thank you all. :)
9812,175,"Kelly’s beach cottage was the perfect beach getaway. The space was very clean, welcoming and close proximity to the beach. We enjoyed sitting on the balcony each morning."
9813,175,We had an amazing stay! The house is extremely clean! And the perfect space for a vacation! We had our dog with us- we had no trouble walking her around the yard and neighborhood! The owners are extremely sweet and accommodating! We will definitely stay here again!
9814,175,"It was a nice studio. But the bed was not comfortable at all. I understand you want to protect your mattress, but having that plastic cover on it was crazy. Then I thought I could sleep on the futon forget . Also maybe have another area for cleaning supplies in the bathroom had no storage. Last thing the neighbors dogs definitely wasn’t quiet."
9815,175,"Kim, I'm sorry you didn't have the best experience which is what we drive for with every guest. We truly respect every guest's preferences but as you can understand, it will be impossible to please everyone. We think having a plastic cover on a mattress is best to keep the place more hygienic. This is the first time someone says something negatively about it. You also gave us 3 stars for check-in and location. You asked our cleaning person how to access the place when we had sent you all of the instructions/information at 7:40am prior to your arrival as noted/time stamped in the airbnb platform/app. Not sure how you would have missed this info if we were on top of answering all of the questions you had about the area prior to your arrival. We are always a text or call away.  Although OKI is known for a pet friendly island/beach, we are sorry if the  neighbors' dogs weren't quiet during your stay. I hope it wasn't after hours though. We do appreciate the feedback on the futon and we have purchased a new sectional sofa sleeper to accommodate our future guests. We think you guys were great and respectful of our place. We hope we can host you again."
9816,175,Was exactly what we needed for impromptu weekend couples quick get away! Kelly responded very quickly! The place was very clean andconvenient to great restaurants and shops. Would stay again if available when in area!
9817,175,"Kelly’s place is a perfect spot for 1-2 people in beautiful Oak Island. Great location, and great value."
9818,175,We loved that it is walking distance from the beach!! It was very clean and such a cute space to stay while enjoying the beach!! Oak Island is definitely a treasure!! We would definitely stay again!!
9819,175,Well furnished and an excellent location!
9820,175,"Very nice space, easy to access, convenient to businesses and public beach access. Would stay again when we're back in the area."
9821,175,"The space was very clean, easy to locate and check into. They even left a bottle of champagne for us which was a nice touch! overall we really enjoyed our stay and would love to return in the summer."
9822,175,great location and host. perfect place to get away as a couple would recommend.
9823,175,"Lovely spot, very clean and nicely renovated. An easy walk or drive to the beach and very convenient."
9824,175,"I booked Kelly's place for a week over the Christmas holiday. My sister lives nearby so it was very convenient. It was just me and my cat, so it was a nice size for us. it's small, but has everything you need. kitchen, hotplate, grill, microwave, refrigerator, and a Keurig coffee maker that was a godsend. The place has a nice outdoor deck that was wonderful. 2 smart tvs so you can login to your Hulu, Netflix, etc. The futon in the living room is definitely not comfortable, I wouldn't want to sleep on it, but I'm sure a child wouldn't mind. The bed was firm, but comfortable. Her cleaning crew is amazing and the place was extremely clean. They also put a little Christmas tree & some holiday decorations in the apartment for me, which was so thoughtful! I loved it. I stayed during the off-season, but there were still plenty of shops & restaurants open. Very close to the beach, it's easily walkable. Overall, a great little place!! I highly recommend it & Kelly was very friendly. 😺"
9825,175,"Had a good time at a short Thanksgiving holiday getaway. Kelly place was clean, cozy and convenient to beach access. The mini chicken was functional enough for cooking some simple hot meals especially with most restaurants closed at this time. The bottle of champagne was a plus for holiday greetings to us. Kelly was very responsive with text communications. Friendly neighborhood made safe feeling to stay."
9826,175,"Nice space, accurately described.
Easy walk to beach and Old Bridge Diner.
Dog Friendly. Communicative host. Well stocked kitchen. Bathroom was nice.
Bedroom Queen mattress is a memory foam style, which I do not prefer, but fine if you like them .
Futon not very comfortable.
Overall Good stay and Great host."
9827,175,Convenient location and cleanly.
9828,175,We stayed in Oak Island for a wedding and Kelly's place was a perfect little retreat close to the beach! A coastal cottage feel!
9829,175,Very clean space. Perfect for two and a short weekend get away. There is public beach access a 5-10 minute walk away but you do have to cross a busy intersection. Space was well equipped.
9830,175,"Their place was great! Just as described, not far from the beach. There was everything we needed. I appreciated the mini kitchen and fridge!"
9831,175,"Clean, cozy and great location! Kelly was very responsive and helpful with any questions or concerns."
9832,175,"We really enjoyed our stay here! Cute and cozy little beach house with the friendliest neighbors and doggie neighbors! Super close proximity to shops, restaurants, and most importantly the ocean! Would love to stay here again in the future."
9833,175,Prefect for 2 people for a weekend away.
9834,175,Would stay again
9835,175,"the space is small but functional and very clean. we like to make the majority of meals at home during vacation so we planned accordingly for the lack of oven. the grill and electric stove top worked well for our needs. the kitchen sink is very small but again we made it work! make sure you bring all you will need to season or cook with bc all they provided was salt and pepper. a bottle of champagne greeted us upon arrival, nice touch!! the futon is not comfortable at all so if you're the type to spend any time watching TV on vacation, you may want a better couch situation. the beach was 10 min walk one way, straight shot. we drove to public access and had ample parking each day (our trip was after labor day but I love the free parking, so rare these days). the apt is situated conveniently to restaurants, stores etc. perfect place to rent for 2 people. the stairs are steep so be careful! we were grateful to find a place with semi late notice and had a wonderful time at the beach!"
9836,175,Great stay
9837,175,"We loved our stay at Kelly's! My husband and I stayed for 3 nights with our small dog and we were very comfortable. We decided to drive and park at the beach since it was so hot, but you could easily walk if you don't mind the heat. There was tons of parking at the beach, great restaurants (suggested by Kelly), and if you want to eat in — the kitchenette space was perfect for making lunches,"
9838,175,"This place was great. I really loved the area. It was great to travel with my pup and the place was super clean! I opted to drive to the beach and there was enough parking, it would have been about a 10 min walk otherwise. The steps up are a bit steep, makes me appreciate my one story home. The futon isn’t very comfy but the bed was. Kitchen set up is just enough for minor meal prep. Overall, great experience and wonderful communication with the hosts."
9839,175,I really enjoyed my stay!
9840,175,"Perfect place to stay for a weekend getaway! Walk to the beach is a straight shot, and there is public parking as well if wanting to drive to beach. It was very clean and very cozy. The neighbors were very kind, and there were dogs at each surrounding house - only barked when we took our dog out too. We hope to come back again soon!"
9841,175,"Great location, easy check-in. Host is quick to respond to messages and very hospitable!"
9842,175,"We enjoyed our stay, it was very private and quiet.. most of the time, neighbors dogs did bark a lot. The futon was a little uncomfortable and the bathroom was a little dark. It was very roomy for my boyfriend and I. The fridge was a little small but we made it work. The little coffee bar was so adorable! This Airbnb allows dogs and there were no sign of dog hair or smell! On oak island there isn’t much restaurants or much to do. It’s a vacation for being lazy and enjoying the sun/beach. Bed was very comfortable! Beach towels (2) and beach chairs(2) were provided. We didn’t see an umbrella. It’s also a 10 minute walk to the beach, which isn’t bad but since NC is humid it made it worse!"
9843,175,"biking from here to my family’s house was a breeze! this place was cute, quiet, secure! easy peasy and a great stay."
9844,175,"This bungalow near the beach is a great getaway! The accommodations, the cleanliness, the bottle of champagne, everything was perfect for my first beach trip with my little one!"
9845,175,The space was perfect for a long weekend at the beach. Tastefully decorated and very clean. Communication with the hosts was excellent. Would definitely stay here again!
9846,175,"Great sized space for our little family of two adults and two dogs under 25 lbs. Nicely decorated to feel like a sweet little oasis at the end of a busy beach day. VERY clean, and this coming from someone who always travels with their own cleaning supplies. Kelly was very responsive and friendly through chat, and we look forward to booking with her again in the future! 10/10 would definitely recommend"
9847,175,"Beautiful little retreat in an excellent location! We visited this spot over a long weekend and it was absolutely perfect for our needs as a couple with a dog. The space is just enough for a couple and has everything you need to get some rest between beach time, space to cook breakfast and have coffee, and is very pet friendly. The walk to the beach was very manageable, but if you don’t feel like walking or have a heavy cooler, there seemed to always be parking spots available at the dunes. Lastly, this place was very clean. Not a single thing in the house felt dirty. Will be looking to book again next year!!"
9848,175,"Cute decorating and layout, but no comfortable place to sit and poor quality tv reception. The walk to the beach is more like 10 or 15 minutes."
9849,175,Kelly is super responsive and has her place covered with everything you would need!
9850,175,Really lovely spot. Super close to the beach. Our first time in Oak Island and so glad we spent it at Kelly’s place. Super clean!
9851,175,"This was a great place to stay! The kitchen is quite small, but well equipped for two guests. The beach was about a 10 minute walk with gear, but plenty of parking spots at each road end for beach access available.

Great little spot! We would stay again."
9852,175,Great stay!
9853,175,The property is more than 5 min walk to the the beach and you have to cross a busy highway to get there. It’s about 10 minutes away.
9854,175,"We are not surprised with this review. We had an idea that this was not going to be a pleasant experience from the moment we were asked for a discount and how to avoid paying the cleaning fee. Busy highway? There are no highways in OKI. That shows frustration, perhaps because we called on you breaking the rules. You just don't bring two more people to sleep over when the rules says Max 3 people and don't even let us know. 2 Stars for Value? We are very reasonable for the area. At least we hope you enjoyed the free champagne, coffee and bottles of water."
9855,175,Was able to get to the beach easily and the beach was never packed.
9856,175,"My husband and our Goldendoodle stayed at Kelly’s place for our anniversary beach trip. The location is amazing- just a five minute walk to the ocean, in a quiet neighborhood. The room was nice and clean, the bed was comfortable, and the locals we encountered were so friendly! Kelly even had a bottle of champagne for us:). And it’s just so nice to have a place you can stay with your fur baby. You won’t regret staying here- we’d come back again in a heartbeat!"
9857,175,"Great place, great location. We enjoyed the walk to the beach, through a quiet neighborhood with lots of charming homes and big trees. The beach was quiet, as is Oak Island. We’d never been there before and we loved it. Kelly’s apartment had everything we needed, including BandAids 😊. Enjoyed sitting on the deck. Would def stay there again!"
9858,175,"This place is very clean, new, and modern. We enjoyed sitting out on the deck for breakfast and in the evenings! The place was a perfect size for 2-3 people. The kitchen had a combo convention/ air fryer/ microwave plus a 2 burner hot plate to cook. We like having the convenience of breakfasts and evening meals before and after busy days! We would definitely stay again. It was very peaceful and enjoyable! Our first time actually staying on Oak Island."
9859,175,"Kelly's place so quaint and perfect for a weekend beach getaway. It was very clean and super convenient to shops, restaurants, and the beach. I would definitely recommend this place to others visiting the area and I would stay here again."
9860,175,"The house was beautiful, very clean and super quiet. Oak island was a perfect get away, very relaxing !! I will definatly be back!!"
9861,175,"We had such a lovely stay! Kelly was so attentive and responsive if we had any questions. The guesthouse was cute, clean, and quaint. We even got to bring our doxie babies, and they got to go for a few beach walks and loved it! If you need a cute and refreshing beach getaway, look no further than Oak Island & Kelly’s beautiful air B&B!"
9862,175,We had a wonderful stay! It was extremely clean and Kelly was very helpful.
9863,175,Great spot!
9864,175,"Location is convenient to beach, stores, etc. Of street parking, easy checkin, good communications from the host Kelly. Enjoyed our stay."
9865,175,"Space is attached to hosts home, but is perfect for a couples get away and very private! It was cozy and in the best location for our week long stay in Oak Island. We brought our fur baby and the space was very accommodating for her too! Coffee, tea, snacks and even champagne were provided! We will definitely be booking at Kellys place next time we visit the area!"
9866,175,"Kelly is a super host , wonderful location, only blocks away from the beach ( walking distance) The home is so nice and clean, very comfortable bed. Nice kitchen space, very nice bathroom, TV in living area and bedroom, very nice for me since I love laying in bed , watching TV after a long day on the beach, nice deck , with a grill and patio set , everything you’d need to use for cooking. Pet friendly, to us fur parents, that’s important. I enjoyed my stay and looking forward to staying again ! Thanks Kelly !"
9867,175,"Walkable to beach, comfortable, had everything we needed. Small space but utilized nicely. Quiet area with a lot of restaurant choices nearby. We would stay again!"
9868,175,We stayed here for over 2 weeks while looking for apartments. We enjoyed our stay and loved being so close to the beach. Kelly was helpful when we did need anything.
9869,175,We had an absolute wonderful time at Kelly’s place. It was wonderful for our couples get away! We will definitely be on the look out for this spot to be available next time we visit the area!
9870,175,Great space for a couples getaway!
9871,175,Hope to be able to host you guys again.
9872,175,"This place was wonderful! Even in chilly weather, we were able to walk everywhere we wanted/needed to get to. It was the perfect size & space for a weekend getaway. All the necessities were kindly made available by the host. It was SO clean, it smells wonderful. We would absolutely stay here again in a heartbeat."
9873,175,"This Airbnb was exactly what we needed. The place was connected to the host’s house, but still super private and relaxed! It was clean and had every amenity needed for a beach weekend trip, from towels to champagne to streaming channels to oatmeal. It was a short walk to good restaurants for every meal, and an easy walk to the beach. The kitchenette had plenty of room to cook small meals. The bed was comfortable. The couch turned into a futon which allowed us to snuggled with our pet - it was very pet-friendly! We will return if we can!"
9874,175,Find a gem!
9875,179,"This was our 1st Airbnb experience as well as our 1st RV experience. The whole process from booking to communicating with the owners was so easy and made trip planning a lot less stressful for me! Donna and Roy made our trip exciting with special touches around the rv for the kids as well as the parents! The space is very well maintained and though pets are allowed, the place is so well cleaned, there were no lingering odors or damage from past guests or their pets. The backyard had so much space to explore and the firepit area was relaxing to just hangout after a full day of fun. Before we left the kids were already trying to plan our next trip back 😀 Thank-you so much again for sharing your piece of quiet in this busy world! The Forehand Family"
9876,179,"Donna and Roy really made our trip! Such a kind and thoughtful couple. They made us feel like we were at home. Southern hospitality at its finest. Loved the gas fireplace, and the furry throws they have folded up in the living room, perfect for cuddling. First thing I noticed was how roomy the RV is, so if you’re worried about feeling confined, it’s not an issue whatsoever. If you’re looking for a peaceful getaway this RV is so perfect. We will definitely be back."
9877,179,Quiet and cozy get away.
9878,179,I have stayed here for work and love every minute Place is amazing
9879,179,Good location to be away from the trappings of social interaction bout still close enough to Seagrove. Looking forward to returning.
9880,179,"Donna & Roy’s place was extremely private and very peaceful. You get the feel of camping without all the hassle of setting up camp. There was plenty of room to park our boat and truck too. They were very friendly and responsive to any questions and keep a spotless place. The king size bed was very comfortable and a nice addition for a RV! We would definitely stay here again. The outdoor space is a great place to hangout and relax. Thanks for a great stay!
Jim & Pat & Piper"
9881,179,This was my second time staying here and I have to say I love the quiet. I travel for work and will be staying in this place again. The hosts have been awesome during both stays and have went above and beyond to make sure you feel at home.
9882,179,Always such a wonderful stay! They truly go above & beyond to make it enjoyable & they add little personal touches for you ! They’re such wonderful people. You will be completely taken care of. Love staying here
9883,179,"great stay, clean, and a great environment to get away from the noise of hotels!!"
9884,179,"Absolutely fantastic stay! The place was really comfortable and they had all of the amenities available that you could want.

There were a lot of small details that they included (hand written note, snacks, journal book to sign) that really made it feel special.

I left something behind and they shipped it back to me , free of charge and with a little momento included.

My go to location from now on when we stay in uwharrie!"
9885,179,"Thank you for such an awesome review and for the 5-star rating!! We strive to make our guests' time in Bigfoot's Backyard as comfortable and enjoyable as possible, but that is easy when our guests are as great as you!! It is so rewarding when our guests acknowledge and appreciate our efforts ... we are really grateful to you for choosing our place for your stay, we look forward to your return and really appreciate you taking the time to submit your review!!!"
9886,179,"my first review because y'all were awesome! The spot was perfect, lousy phone service, but I needed that! (not ur fault) Everything was the bestest! wish u both a Happy New Years! 2023!!!! arrgggg"
9887,179,We were thrilled to have you as our guests in Bigfoot's Backyard during the Christmas holiday ... You were awesome! We are so glad you enjoyed your time here and look forward to welcoming you back!! Thank you so much for the 5-star review ... it really means a lot to us that you found us worthy of and that you took the time to write your first review! Thank you!!
9888,179,The place was wonderful and exactly as described. The hosts were super communicative and there if you needed anything. I would definitely stay there again!!!!
9889,179,"Highly recommend! Very clean, great layout, had a grill and fire pit! What more can you ask for. Wonderful spot for outdoor activities."
9890,179,"Barefoot’s backyard was just as expected. Donna was very responsive, informative, and kind. I was looking for a nice quiet place to escape with my two dachshunds and it was perfect for us. The RV was very clean, well stocked, homie, and quiet. We enjoyed our stay and would definitely consider staying again."
9891,179,"This was the best AirBnB experience we have had. The RV was a unique experience that I think everyone should try. The unit was spotless , well stocked, easy to navigate & the many extra special touches they put in, including a care package of goodies, made us feel as if we were in a cabin instead of an RV. The ""yard"" around the RV was AWESOME, we couldn't get ourselves out in the 19 degree weather, to enjoy the fire pit but will definitely be using it the next time we are there, they even supplied the first nights firewood. The outside amenities were fantastic, grounds are kept up & surrounded by woods for privacy. Although there is a small house at the entrance of the long gravel driveway, it it so far away & has a line of trees between it & the RV you don't know its there. We had one small issue, we contacted Donna & Roy & w/in minutes they were there to fix it. I could go on & on about how incredible this place was but I only have 1000 characters. If we could rate this a 10 we would"
9892,179,"Donna & Roy were awesome host the place was very clean and comfortable. needs a big frying pan , and better small pans that are not scratched up. Hot water runs out very fast . I could not wash a few dishes without running out of hot water. Bed is comfortable. We were there two nights. I defiantly would return again. Loved meeting Donna and Roy at our arrival! Love this place!"
9893,179,"Our description states that our place is an RV. An RV is not designed/equipped like a house or cabin, but is still a great place that provides the camping experience w/comforts of home. The stove in RV's are small. Ours is a gas stove measuring 16"" wide X 14"" deep w/ 3 single burners that make a 4"" circle of flames each. It's not designed to accommodate large pots/pans. We provide 2 standard size frying pans (a 10"" and an 8""). They're scratched from normal use, are still functional, but will be replaced soon. RV water heaters are also small (usually 4-10 gal) compared to those in homes (usually 30-40 gal). We tell all guests that the water heater holds 4 gallons, that it provides enough hot water for one good shower and that it recovers (reheats) in about 30 minutes so they can plan their showers and dish washing accordingly. We're sad that our run of 5-star reviews has ended because of scratched pans and limited hot water which we were transparent about from the beginning."
9894,179,The RV was so nice and Donna & Roy do everything they can to make your stay comfortable. We will definitely stay there again.
9895,179,Second time staying. Owners are very responsive and great. Will stay again.
9896,179,"Bigfoots backyard was the perfect base camp for us during our NC Zoo and Uwharries trip. Donna and Roy were great, the place was very clean, and we had everything we needed. They made it extra special for the kids with smores and a welcome basket. We really enjoyed our stay here and would definitely recommend to others. It's a real gem in this area 💎"
9897,179,"We're thrilled that you enjoyed your time in Bigfoot's Backyard. Thank you for the wonderful compliments, recommendation and 5-star review!"
9898,179,"Bigfoot's Backyard RV is the perfect place to stay in Star, NC...located in the country where it's so relaxing, peaceful and quite...only about 20 minutes outside of Asheboro...the RV is spacious, stocked with everything you need for a perfect stay, extremely clean, and the bed is comfortable...Roy and Donna are outstanding host!...high recommend Bigfoot's Backyard!"
9899,179,"We're so glad you found your time in Bigfoot's Backyard to be peaceful and that the RV met your needs. Your amazing review, thoughtful comments and awesome rating really put a smile on our faces. We look forward to having you back for another stay!"
9900,179,"Donna and Roy are excellent hosts - so warm, kind, and welcoming. They have thought of every little detail that makes an airbnb stay memorable. They are knowledgeable about the area and provide brochures and maps in the RV as far as suggestions go. Don’t hesitate to reach out to them and ask if you have any questions on anything else!

The RV is in a great location if you’re looking for a nature getaway. The nearest trailhead I frequented was about 10 minutes away. It’s quiet and very private, and the fire pit out back is perfect for chilly nights and s’mores.

Staying in an RV was a first for me, but there was plenty of room for me and my cat. The wifi was fast enough for me to work remotely and have virtual meetings throughout the day. The bed is so comfortable, and the kitchen has everything you might need to cook or prepare snacks/coffee. I don’t know how to grill, but there is one outside if you do.

I hope I am able to return sometime soon :)"
9901,179,"Wow...how thoughtful!!! Thank you so much ... your wonderful review, insightful comments and awesome 5-star rating are greatly appreciated!!! It was an honor to have you as our guests in Bigfoot's Backyard ... one we hope to get to experience again someday!"
9902,179,"Our stay at Bigfoot's Backyard was wonderful. So quiet, relaxing and cozy. The evening campfire and the comfort of the RV were a blessing. Seeing some of the Uwharrie National Forest and going to the North Carolina Zoo were also highlights of our visit. Donna and Roy have such a nice place and really made us feel welcome. The RV is well equipped inside and out, plus was super clean."
9903,179,"Your amazing rating, review and comments mean a lot to us! We're so glad you enjoyed your time in Bigfoot's Backyard and your stay in the RV. It was such a delight having you as our guests ... one we hope to get to experience again!"
9904,179,"Super clean and unique! This is the perfect place for a quiet relaxing stay but still close to everything you need. There is great hiking very nearby and Bigfoot is really a thing here. Go with it!
Donna and Roy are also super attentive!
Do it!"
9905,179,Thanks for the fantastic review and rating!! It thrills us to hear that your stay in our RV and your time in Bigfoot's Backyard was enjoyable. We count ourselves fortunate to have been given the chance to meet you and to serve as your hosts!! We look forward to welcoming you back to the middle of nowhere / center of everything!
9906,179,Awesome place to visit!!! The atmosphere is calming and relaxing. The host are awesome people and make their place feel like home. Definitely will visit again!!
9907,179,"This was an amazing stay, very quiet and had everything you need. I stayed on a work trip and will defensibly be back."
9908,179,Absolutely adorable & peaceful! We enjoyed it so much that we will be back!
9909,179,Thank you so very much for the amazing review and 5-star rating! We are thrilled you enjoyed Bigfoot's Backyard and look forward to welcoming you back for another stay!
9910,179,Clean peaceful Had everything I needed RV is just like described plus more Chaos lived his doggy treat Will return soon
9911,179,"Thank you for the awesome review, rating and compliments!! We hope you'll get the chance to return to Bigfoot's Backyard to enjoy the peace and serenity it offers without having to rush off to work. You definitely welcome back anytime!"
9912,179,Bigfoot’s Backyard was such a fun experience! Donna & Roy are amazing hosts and made personal touches that made our experience even more special. The RV was in great condition and we were super comfortable! The consideration and hospitality was 5 stars and I would recommend to anyone visiting! Great time 👣🏕
9913,179,We're so thrilled that you enjoyed your stay in Bigfoot's Backyard and had fun while you were here!! Your incredible review and touching compliments are greatly appreciated ... they really mean a lot to us ... THANKS!
9914,179,"Perfect, cozy retreat. It had everything we needed. We enjoyed grilling out, going on hikes and enjoying the RV during the rains. Donna and Roy gave very thorough instructions and are very kind. We will be back again!"
9915,179,"Wow, thanks for the amazing review and rating. We're thrilled that you enjoyed your time in Bigfoot's Backyard and look forward to your return!"
9916,179,"place was clean and met expectations, no complaints from my stay. great hosts"
9917,179,Thanks for the great review and 5-star rating!! We're so happy that the RV met your needs! It was an honor having you as our guests at Bigfoot's Backyard!
